project_id,codigo_actividad,cod_aeri,codigo_campus,year,title,title_norm,status,project_type,knowledge_area,research_line,executing_unit,executing_section,coordinator_original,coordinator_norm,management_unit,funding_type,funder
599,NO APLICA,2015-CAPI-119,NO APLICA,2015,"FORTALECIMIENTO DE LOS CONOCIMIENTOS BÁSICOS EN PROFESORES DE PRIMARIA EN EJERCICIO, SEGÚN LOS CONTENIDOS CONSIDERADOS EN EL MAPA DE PROGRESO DE ESTADÍSTICA Y PROBABILIDAD",FORTALECIMIENTO DE LOS CONOCIMIENTOS BASICOS EN PROFESORES DE PRIMARIA EN EJERCICIO SEGUN LOS CONTENIDOS CONSIDERADOS EN EL MAPA DE PROGRESO DE ESTADISTICA Y PROBABILIDAD,5. Cerrado,básica y aplicada,Ciencias Naturales,"Cognición, aprendizaje y desarrollo",Departamento de Ciencias,Matemáticas,"OSORIO GONZALES, AUGUSTA ROSA",OSORIO GONZALES AUGUSTA ROSA,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
600,NO APLICA,2015-CAPI-080,NO APLICA,2015,FORMACIÓN DE ACOMPAÑANTES PEDAGÓGICOS INDÍGENAS PARA ESCUELAS EIB DE LA REGIÓN UCAYALI: UNA INVESTIGACIÓN ACCIÓN,FORMACION DE ACOMPANANTES PEDAGOGICOS INDIGENAS PARA ESCUELAS EIB DE LA REGION UCAYALI UNA INVESTIGACION ACCION,5. Cerrado,básica y aplicada,Ciencias Sociales,Salud y bienestar,Departamento de Psicología,Psicología,"FRISANCHO HIDALGO, SUSANA DEL MAR",FRISANCHO HIDALGO SUSANA DEL MAR,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
601,NO APLICA,2015-CAPI-103,NO APLICA,2015,FACTORES PSICOLÓGICOS Y SOCIALES ASOCIADOS AL ÉXITO ACADÉMICO Y AL BIENESTAR EN ESTUDIANTES UNIVERSITARIOS,FACTORES PSICOLOGICOS Y SOCIALES ASOCIADOS AL EXITO ACADEMICO Y AL BIENESTAR EN ESTUDIANTES UNIVERSITARIOS,5. Cerrado,básica y aplicada,Ciencias Sociales,Salud y bienestar,Departamento de Psicología,Psicología,"MATOS FERNANDEZ, LENNIA",MATOS FERNANDEZ LENNIA,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
602,NO APLICA,2015-CAPI-118,NO APLICA,2015,ETNOGRAFÍA POLÍTICA DEL ESTADO EN LA ATENCIÓN DE LOS CASOS DE VIOLENCIA CONTRA LAS MUJERES: UNA MIRADA A DOS DISTRITOS RURALES DEL PAÍS,ETNOGRAFIA POLITICA DEL ESTADO EN LA ATENCION DE LOS CASOS DE VIOLENCIA CONTRA LAS MUJERES UNA MIRADA A DOS DISTRITOS RURALES DEL PAIS,5. Cerrado,básica y aplicada,Ciencias Sociales,Género,Departamento de Ciencias Sociales,Ciencia Política,"CRISÓSTOMO MEZA, MERCEDES AMALIA",CRISOSTOMO MEZA MERCEDES AMALIA,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
603,NO APLICA,2015-FAI-024,NO APLICA,2015,ÉTICA EN LA FORMACIÓN EN PSICOLOGÍA COMUNITARIA,ETICA EN LA FORMACION EN PSICOLOGIA COMUNITARIA,5. Cerrado,básica y aplicada,Ciencias Sociales,"Democracia, ciudadanía y derechos humanos",Departamento de Psicología,Psicología,"RIVERA HOLGUÍN, MIRYAM REBECA",RIVERA HOLGUIN MIRYAM REBECA,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
604,NO APLICA,2015-FAI-015,NO APLICA,2015,ESTUDIO EXPERIMENTAL DEL USO DEL GAS NATURAL EN MOTORES DIESEL DE APLICACIÓN VEHICULAR Y GENERACIÓN ELÉCTRICA OPERANDO BAJO CONDICIONES ATMÓSFERICAS A NIVEL DEL MAR,ESTUDIO EXPERIMENTAL DEL USO DEL GAS NATURAL EN MOTORES DIESEL DE APLICACION VEHICULAR Y GENERACION ELECTRICA OPERANDO BAJO CONDICIONES ATMOSFERICAS A NIVEL DEL MAR,5. Cerrado,básica y aplicada,Ingeniería y Tecnología,"Medioambiente, recursos naturales y ecología",Departamento de Ingeniería,Mecánica,"CUISANO EGÚSQUIZA, JULIO CÉSAR",CUISANO EGUSQUIZA JULIO CESAR,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
605,NO APLICA,2015-CAPI-125,NO APLICA,2015,ESTUDIO DE LA FOTODEGRADACIÓN DE PELÍCULAS DELGADAS AMORFAS DE SIC:H EN DIVERSOS MEDIOS ACUOSOS,ESTUDIO DE LA FOTODEGRADACION DE PELICULAS DELGADAS AMORFAS DE SIC H EN DIVERSOS MEDIOS ACUOSOS,5. Cerrado,básica y aplicada,Ciencias Naturales,Ciencias e ingeniería de los materiales,Departamento de Ciencias,Física,"GUERRA TORRES, JORGE ANDRÉS",GUERRA TORRES JORGE ANDRES,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
606,NO APLICA,2015-CAPI-130,NO APLICA,2015,ESTRUCTURA TRANSVERSAL DE SINGULARIDADES DICRITICAS,ESTRUCTURA TRANSVERSAL DE SINGULARIDADES DICRITICAS,5. Cerrado,básica y aplicada,Ciencias Naturales,Matemáticas puras,Departamento de Ciencias,Matemáticas,"FERNANDEZ SANCHEZ, PERCY BRAULIO",FERNANDEZ SANCHEZ PERCY BRAULIO,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
607,NO APLICA,2015-FAI-030,NO APLICA,2015,ELABORACIÓN DE NUEVOS HIDROGELES BISENSITIVOS PARA TRANSISTORES QUÍMICOS,ELABORACION DE NUEVOS HIDROGELES BISENSITIVOS PARA TRANSISTORES QUIMICOS,5. Cerrado,básica y aplicada,Ciencias Naturales,Ciencias e ingeniería de los materiales,Departamento de Ciencias,Física,"RUEDA SANCHEZ, JUAN CARLOS",RUEDA SANCHEZ JUAN CARLOS,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
608,NO APLICA,2015-CAPI-115,NO APLICA,2015,ELABORACIÓN DE BASE DE DATOS DEL CASTELLANO PERUANO INFANTIL Y DE LOS INVENTARIOS DE DESARROLLO COMUNICATIVO MACARTHUR-BATES (COMMUNICATIVE DEVELOPMENT INVENTORIES MACARTHUR-BATES),ELABORACION DE BASE DE DATOS DEL CASTELLANO PERUANO INFANTIL Y DE LOS INVENTARIOS DE DESARROLLO COMUNICATIVO MACARTHUR BATES COMMUNICATIVE DEVELOPMENT INVENTORIES MACARTHUR BATES,5. Cerrado,básica y aplicada,Humanidades,Comunicación y medios digitales,Departamento de Humanidades,Lingüística y Literatura,"FERNÁNDEZ FLECHA, MARÍA DE LOS ÁNGELES",FERNANDEZ FLECHA MARIA DE LOS ANGELES,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
609,NO APLICA,2015-CAPI-113,NO APLICA,2015,EL POPULISMO EN EL PERÚ: POLÍTICAS DE SALUD Y POBLACIONES MIGRANTES DURANTE EL OCHENIO DE MANUEL ODRÍA (1948-1956),EL POPULISMO EN EL PERU POLITICAS DE SALUD Y POBLACIONES MIGRANTES DURANTE EL OCHENIO DE MANUEL ODRIA 1948 1956,5. Cerrado,básica y aplicada,Humanidades,Desarrollo y políticas públicas,Departamento de Humanidades,Historia,"LOSSIO CHÁVEZ, JORGE LUIS",LOSSIO CHAVEZ JORGE LUIS,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
610,NO APLICA,2015-FAI-033,NO APLICA,2015,EL PERÚ FRENTE AL TPP,EL PERU FRENTE AL TPP,5. Cerrado,básica y aplicada,Ciencias Sociales,Desarrollo y políticas públicas,Departamento de Economía,Economía,"FAIRLIE REINOSO, ALAN CARSOL BERNABE",FAIRLIE REINOSO ALAN CARSOL BERNABE,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
611,NO APLICA,2015-CAPI-063,NO APLICA,2015,EL ÍNDICE DE VULNERABILIDADES COSTERA COMO HERRAMIENTA PARA LA TOMA DE DECISIONES FRENTE AL CAMBIO CLIMÁTICO,EL INDICE DE VULNERABILIDADES COSTERA COMO HERRAMIENTA PARA LA TOMA DE DECISIONES FRENTE AL CAMBIO CLIMATICO,5. Cerrado,básica y aplicada,Ciencias Naturales,TIC y redes sociales,CIGA - Centro de Investigación en Geografía Aplicada,,"TAVARES CORREA, CARLOS HENRIQUE",TAVARES CORREA CARLOS HENRIQUE,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
612,NO APLICA,2015-FEXT-042,NO APLICA,2015,EL IMPACTO DE LA MINERIA EN EL EMPLEO Y MEDIO AMBIENTE: EL CASO DE PERÚ,EL IMPACTO DE LA MINERIA EN EL EMPLEO Y MEDIO AMBIENTE EL CASO DE PERU,5. Cerrado,aplicada,Ciencias Sociales,Economía laboral y demográfica,"CISEPA - Centro de Investigación Social, Económica Política y Antropológica",,"BETETA OBREROS, EDMUNDO PABLO",BETETA OBREROS EDMUNDO PABLO,OAP-DGI (Oficina de Administración de Proyectos,EXTERNO,Fundación Red Mercosur
613,NO APLICA,2015-CAPI-084,NO APLICA,2015,"EL IMPACTO DE LA CONCENTRACIÓN MEDIÁTICA EN LA PRENSA REGIONAL DE AREQUIPA, PIURA Y LA LIBERTAD (2013-2015)",EL IMPACTO DE LA CONCENTRACION MEDIATICA EN LA PRENSA REGIONAL DE AREQUIPA PIURA Y LA LIBERTAD 2013 2015,5. Cerrado,básica y aplicada,Ciencias Sociales,Comunicación y política,Departamento de Comunicaciones,Comunicaciones,"ACEVEDO ROJAS, JORGE LUIS",ACEVEDO ROJAS JORGE LUIS,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
614,NO APLICA,2015-CAPI-079,NO APLICA,2015,"EL DISEÑO GRÁFICO Y SU VINCULACIÓN CON LA IDENTIDAD, LA HERENCIA CULTURAL Y LA PRODUCCIÓN ARTESANAL DE COMUNIDADES ORIGINARIAS DEL PERÚ Y MÉXICO",EL DISENO GRAFICO Y SU VINCULACION CON LA IDENTIDAD LA HERENCIA CULTURAL Y LA PRODUCCION ARTESANAL DE COMUNIDADES ORIGINARIAS DEL PERU Y MEXICO,5. Cerrado,básica y aplicada,Humanidades,Interculturalidad,Departamento de Arte y Diseño,Diseño Gráfico,"GARCÍA ROTGER, CARMEN ELENA",GARCIA ROTGER CARMEN ELENA,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
615,NO APLICA,2015-CAPI-128,NO APLICA,2015,"EL CUERPO FEMENINO EN LA ESCULTURA PERUANA HECHA POR MUJERES (1990-2010): REPRESENTACIONES SOCIALES SOBRE CLASE, RAZA Y SEXUALIDAD",EL CUERPO FEMENINO EN LA ESCULTURA PERUANA HECHA POR MUJERES 1990 2010 REPRESENTACIONES SOCIALES SOBRE CLASE RAZA Y SEXUALIDAD,5. Cerrado,básica y aplicada,Humanidades,Género,Departamento de Arte y Diseño,Escultura,"LIMA CUCHO, LIDA IVONNE",LIMA CUCHO LIDA IVONNE,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
616,NO APLICA,2015-CAPI-120,NO APLICA,2015,EL BINGE DRINKING Y EL CONSUMO DE MARIHUANA EN UNIVERSITARIOS: SU COMPRENSIÓN DESDE LA TEORÍA DE LA ACCIÓN PLANIFICADA,EL BINGE DRINKING Y EL CONSUMO DE MARIHUANA EN UNIVERSITARIOS SU COMPRENSION DESDE LA TEORIA DE LA ACCION PLANIFICADA,5. Cerrado,básica y aplicada,Ciencias Sociales,Salud y bienestar,Departamento de Psicología,Psicología,"CHAU PEREZ ARANIBAR, CECILIA BEATRIZ",CHAU PEREZ ARANIBAR CECILIA BEATRIZ,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
617,NO APLICA,2015-CAPI-086,NO APLICA,2015,EL ACCESO UNIVERSAL AL AGUA POTABLE DE POBLACIONES VULNERABLES,EL ACCESO UNIVERSAL AL AGUA POTABLE DE POBLACIONES VULNERABLES,5. Cerrado,básica y aplicada,Ciencias Sociales,"Estado constitucional de derecho, derechos fundamentales y teoría del Estado",Departamento de Derecho,Derecho,"CAIRAMPOMA ARROYO, VICENTE ALBERTO",CAIRAMPOMA ARROYO VICENTE ALBERTO,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
618,NO APLICA,2015-FAI-023,NO APLICA,2015,EFECTIVIDAD DE LA LEGISLACIÓN Y CLASIFICACIÓN DE LAS LEYES SEGÚN SU CONTENIDO Y FUNCIONES.,EFECTIVIDAD DE LA LEGISLACION Y CLASIFICACION DE LAS LEYES SEGUN SU CONTENIDO Y FUNCIONES,5. Cerrado,básica y aplicada,Ciencias Sociales,"Estado constitucional de derecho, derechos fundamentales y teoría del Estado",Departamento de Derecho,Derecho,"PEÑA JUMPA, ANTONIO ALFONSO",PENA JUMPA ANTONIO ALFONSO,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
619,NO APLICA,2015-CAPI-112,NO APLICA,2015,ECUACIONES DIFERENCIALES POLINOMIALES Y SISTEMAS SUAVES POR PARTES,ECUACIONES DIFERENCIALES POLINOMIALES Y SISTEMAS SUAVES POR PARTES,5. Cerrado,básica y aplicada,Ciencias Naturales,Matemáticas puras,Departamento de Ciencias,Matemáticas,"RABANAL MONTOYA, ROLAND",RABANAL MONTOYA ROLAND,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
620,NO APLICA,2015-CAPI-072,NO APLICA,2015,ECO-PISCO: ANÁLISIS DE CICLO DE VIDA DEL PISCO PERUANO,ECO PISCO ANALISIS DE CICLO DE VIDA DEL PISCO PERUANO,5. Cerrado,básica y aplicada,Ingeniería y Tecnología,Procesos y actores sociales,Departamento de Ingeniería,Civil,"KAHHAT ABEDRABBO, RAMZY FRANCIS",KAHHAT ABEDRABBO RAMZY FRANCIS,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
621,NO APLICA,2015-CAPI-121,NO APLICA,2015,DISEÑO Y DESARROLLO DE UN SISTEMA AUTOMÁTICO SECUENCIAL DE TINCIÓN DE MUESTRAS DE ESPUTO PARA MEJORAR LA EFICIENCIA EN EL DIAGNÓSTICO DE TUBERCULOSIS EN PAÍSES EN VÍAS DE DESARROLLO,DISENO Y DESARROLLO DE UN SISTEMA AUTOMATICO SECUENCIAL DE TINCION DE MUESTRAS DE ESPUTO PARA MEJORAR LA EFICIENCIA EN EL DIAGNOSTICO DE TUBERCULOSIS EN PAISES EN VIAS DE DESARROLLO,5. Cerrado,básica y aplicada,Ingeniería y Tecnología,Control y automatización,Departamento de Ingeniería,Electricidad y Electrónica,"CARRERA SORIA, WILLY EDUARDO",CARRERA SORIA WILLY EDUARDO,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
622,NO APLICA,2015-FAI-026,NO APLICA,2015,DISEÑO E IMPLEMENTACIÓN DE UN BRAZO ROBOT,DISENO E IMPLEMENTACION DE UN BRAZO ROBOT,5. Cerrado,Innovación y desarrollo tecnológico,Ingeniería y Tecnología,Control y automatización,Departamento de Ingeniería,CETAM - Centro de Tecnologías Avanzadas de Manufactura,"CUÉLLAR CÓRDOVA, FRANCISCO FABIÁN",CUELLAR CORDOVA FRANCISCO FABIAN,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
623,NO APLICA,2015-FAI-025,NO APLICA,2015,DISCURSO SOBRE EL FEMINICIDIO EN LA PRENSA ESCRITA: EL COMERCIO (2012) Y TROME (2013) ENTRE LA VISIBILIDAD E INVISIBILIDAD DEL FENÓMENO,DISCURSO SOBRE EL FEMINICIDIO EN LA PRENSA ESCRITA EL COMERCIO 2012 Y TROME 2013 ENTRE LA VISIBILIDAD E INVISIBILIDAD DEL FENOMENO,5. Cerrado,básica y aplicada,Ciencias Sociales,Género,"CISEPA - Centro de Investigación Social, Económica Política y Antropológica",,"MUÑOZ CABREJO, FANNI GENOVEVA",MUNOZ CABREJO FANNI GENOVEVA,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
624,NO APLICA,2015-CAPI-127,NO APLICA,2015,DINÁMICA NO LINEAL Y FASES GEOMÉTRICAS EN SISTEMAS CUÁNTICOS ABIERTOS,DINAMICA NO LINEAL Y FASES GEOMETRICAS EN SISTEMAS CUANTICOS ABIERTOS,5. Cerrado,básica y aplicada,Ciencias Naturales,Óptica cuántica,Departamento de Ciencias,Física,"DE ZELA MARTINEZ, FRANCISCO ANTONIO",DE ZELA MARTINEZ FRANCISCO ANTONIO,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
625,NO APLICA,2015-CAPI-116,NO APLICA,2015,DINÁMICA LOCAL DE FOLIACIONES HOLOMORFAS,DINAMICA LOCAL DE FOLIACIONES HOLOMORFAS,5. Cerrado,básica y aplicada,Ciencias Naturales,Matemáticas puras,Departamento de Ciencias,Matemáticas,"ROSAS BAZAN, RUDY JOSÉ",ROSAS BAZAN RUDY JOSE,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
626,NO APLICA,2015-CAPI-106,NO APLICA,2015,DETERMINANTES INTERNOS EN LA POLÍTICA EXTERIOR PERUANA,DETERMINANTES INTERNOS EN LA POLITICA EXTERIOR PERUANA,5. Cerrado,básica y aplicada,Ciencias Sociales,Relaciones internacionales y asuntos globales,Departamento de Ciencias Sociales,Ciencia Política,"VIDARTE ARÉVALO, OSCAR",VIDARTE AREVALO OSCAR,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
627,NO APLICA,2015-FAI-021,NO APLICA,2015,"DETERMINANTES DE LA SALUD EN ESTUDIANTES UNIVERSITARIOS: EL ROL DEL ESTRÉS, AFRONTAMIENTO, AUTOESTIMA Y LA ADAPTACIÓN UNIVERSITARIA, EN UN GRUPO ESTUDIANTES DE LIMA HUÁNUCO",DETERMINANTES DE LA SALUD EN ESTUDIANTES UNIVERSITARIOS EL ROL DEL ESTRES AFRONTAMIENTO AUTOESTIMA Y LA ADAPTACION UNIVERSITARIA EN UN GRUPO ESTUDIANTES DE LIMA HUANUCO,5. Cerrado,básica y aplicada,Ciencias Sociales,Salud y bienestar,Departamento de Psicología,Psicología,"CHAU PEREZ ARANIBAR, CECILIA BEATRIZ",CHAU PEREZ ARANIBAR CECILIA BEATRIZ,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
628,NO APLICA,2015-CAPI-090,NO APLICA,2015,DETECCIÓN SELECTIVA DE OCRATOXINA A EN MUESTRAS DE CAFÉ MEDIANTE EL USO DE NANOSENSORES ÓPTICOS MODIFICADOS CON APTÁMEROS,DETECCION SELECTIVA DE OCRATOXINA A EN MUESTRAS DE CAFE MEDIANTE EL USO DE NANOSENSORES OPTICOS MODIFICADOS CON APTAMEROS,5. Cerrado,básica y aplicada,Ciencias Naturales,Ciencias e ingeniería de los materiales,Departamento de Ciencias,Química,"GALARRETA ASIAN, BETTY CRISTINA",GALARRETA ASIAN BETTY CRISTINA,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
629,NO APLICA,2015-CAPI-085,NO APLICA,2015,DESARROLLO Y VALIDACIÓN DE UN SOFTWARE MULTIMEDIA COMO HERRAMIENTA PEDAGÓGICA PARA INCREMENTAR LOS CONOCIMIENTOS DE ESTUDIANTES DE EDUCACIÓN SECUNDARIA SOBRE LA INDEPENDENCIA DEL PERÚ,DESARROLLO Y VALIDACION DE UN SOFTWARE MULTIMEDIA COMO HERRAMIENTA PEDAGOGICA PARA INCREMENTAR LOS CONOCIMIENTOS DE ESTUDIANTES DE EDUCACION SECUNDARIA SOBRE LA INDEPENDENCIA DEL PERU,5. Cerrado,Innovación y desarrollo tecnológico,Ciencias Naturales,Ciencia computacional,Departamento de Ingeniería,Informática,"ZAPATA DEL RIO, CLAUDIA MARÍA DEL PILAR",ZAPATA DEL RIO CLAUDIA MARIA DEL PILAR,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
630,NO APLICA,2015-CAPI-098,NO APLICA,2015,DESARROLLO E IMPLEMENTACION DE UN SISTEMA DE ASISTENCIA Y APRENDIZAJE CONTROLADO POR INTERFAZ CEREBRO MAQUINA (BMI) PARA PERSONAS CON DISCAPACIDAD MOTRIZ,DESARROLLO E IMPLEMENTACION DE UN SISTEMA DE ASISTENCIA Y APRENDIZAJE CONTROLADO POR INTERFAZ CEREBRO MAQUINA BMI PARA PERSONAS CON DISCAPACIDAD MOTRIZ,5. Cerrado,Innovación y desarrollo tecnológico,Ingeniería y Tecnología,Control y automatización,Departamento de Ingeniería,Electricidad y Electrónica,"CUÉLLAR CÓRDOVA, FRANCISCO FABIÁN",CUELLAR CORDOVA FRANCISCO FABIAN,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
631,NO APLICA,2015-CAPI-107,NO APLICA,2015,DESARROLLO DE UN SISTEMA INTELIGENTE DE DISEÑO MECÁNICO PARA MEJORAR LA COMPETITIVIDAD DE LA EMPRESA METALMECÁNICA NACIONAL APLICADO A CAJAS REDUCTORAS DE ENGRANAJES CILÍNDRICOS CON CARCASA SOLDADA DE USO EN LA INDUSTRIA MINERA,DESARROLLO DE UN SISTEMA INTELIGENTE DE DISENO MECANICO PARA MEJORAR LA COMPETITIVIDAD DE LA EMPRESA METALMECANICA NACIONAL APLICADO A CAJAS REDUCTORAS DE ENGRANAJES CILINDRICOS CON CARCASA SOLDADA DE USO EN LA INDUSTRIA MINERA,5. Cerrado,Innovación y desarrollo tecnológico,Ingeniería y Tecnología,"Modelamiento, experimentación y simulación",Departamento de Ingeniería,Mecánica,"FRANCO RODRÍGUEZ, ROSENDO",FRANCO RODRIGUEZ ROSENDO,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
632,NO APLICA,2015-FEXT-049,NO APLICA,2015,"DESARROLLO DE UN SISTEMA DE MONITOREO DE RN-222 AMBIENTAL MEDIANTE LA TÉCNICA DE HUELLAS NUCLEARES, EN LA CIUDAD DE LIMA, PERÚ",DESARROLLO DE UN SISTEMA DE MONITOREO DE RN 222 AMBIENTAL MEDIANTE LA TECNICA DE HUELLAS NUCLEARES EN LA CIUDAD DE LIMA PERU,5. Cerrado,aplicada,Ciencias Naturales,"Ciencias de la tierra, medio ambiente y sostenibilidad",Departamento de Ciencias,Física,"PEREYRA ANAYA, PATRIZIA EDEL",PEREYRA ANAYA PATRIZIA EDEL,OAP-DGI (Oficina de Administración de Proyectos,EXTERNO,PROGRAMA NACIONAL DE INNOVACIÓN PARA LA COMPETITIVIDAD Y PRODUCTIVIDAD - PNICP
633,NO APLICA,2015-CAPI-123,NO APLICA,2015,DESARROLLO DE UN PROCESO ÓPTIMO PARA LA OBTENCIÓN DE MUCILAGO ATOMIZADO DE SANKY (CORRYOCACTUS BREVISTYLUS) Y SU APLICACIÓN COMO ADITIVO EN PROCESOS ALIMENTARIOS,DESARROLLO DE UN PROCESO OPTIMO PARA LA OBTENCION DE MUCILAGO ATOMIZADO DE SANKY CORRYOCACTUS BREVISTYLUS Y SU APLICACION COMO ADITIVO EN PROCESOS ALIMENTARIOS,5. Cerrado,básica y aplicada,Ingeniería y Tecnología,Ciencias e ingeniería de los materiales,Departamento de Ingeniería,Industrial,"ROJAS POLO, JONATAN EDWARD",ROJAS POLO JONATAN EDWARD,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
634,NO APLICA,2015-CAPI-088,NO APLICA,2015,DESARROLLO DE UN MÉTODO DE ESPECTROSCÓPICO DE CUANTIFICACIÓN BASADO EN DISPERSIÓN RAYLEIGH DE RESONANCIA PARA EL ANÁLISIS DE MERCURIO II Y CIANURO EN AGUAS CONTAMINADAS,DESARROLLO DE UN METODO DE ESPECTROSCOPICO DE CUANTIFICACION BASADO EN DISPERSION RAYLEIGH DE RESONANCIA PARA EL ANALISIS DE MERCURIO II Y CIANURO EN AGUAS CONTAMINADAS,5. Cerrado,básica y aplicada,Ciencias Naturales,"Estado constitucional de derecho, derechos fundamentales y teoría del Estado",Departamento de Ciencias,Química,"COELLO DE LA PUENTE, YVES PAUL",COELLO DE LA PUENTE YVES PAUL,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
635,NO APLICA,2015-CAPI-096,NO APLICA,2015,CRONOLOGÍA Y PALEOECOLOGÍA DEL COMPLEJO MARANGA-LIMA,CRONOLOGIA Y PALEOECOLOGIA DEL COMPLEJO MARANGA LIMA,5. Cerrado,básica y aplicada,Humanidades,Ciencias analíticas,Departamento de Humanidades,Arqueología,"VEGA CENTENO SARA LAFOSSE, RAFAEL",VEGA CENTENO SARA LAFOSSE RAFAEL,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
636,NO APLICA,2015-FAI-029,NO APLICA,2015,CONTROL DE MERMAS EN PROCESO DE PRODUCCIÓN INDUSTRIAL DE SULFATO DE COBRE PENTAHIDRATADO,CONTROL DE MERMAS EN PROCESO DE PRODUCCION INDUSTRIAL DE SULFATO DE COBRE PENTAHIDRATADO,5. Cerrado,Innovación y desarrollo tecnológico,Ingeniería y Tecnología,Ciencias e ingeniería de los materiales,Departamento de Ingeniería,Industrial,"HUAYTA SOCANTAYPE, FREDY VICENTE",HUAYTA SOCANTAYPE FREDY VICENTE,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
637,NO APLICA,2015-CAPI-095,NO APLICA,2015,"CONJETURA DEL JACOBIANO, PRODUCTOS TORCIDOS Y COHOMOLOGÍA CÍCLICA",CONJETURA DEL JACOBIANO PRODUCTOS TORCIDOS Y COHOMOLOGIA CICLICA,5. Cerrado,básica y aplicada,Ciencias Naturales,Matemáticas puras,Departamento de Ciencias,Matemáticas,"VALQUI HAASE, CHRISTIAN HOLGER",VALQUI HAASE CHRISTIAN HOLGER,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
638,NO APLICA,2015-CAPI-117,NO APLICA,2015,"CONFLICTIVIDAD POLÍTICA Y UNIDAD ECONÓMICA, LOS PUERTOS DEL PACÍFICO SUR: ARICA, ISLAY Y QUILCA 1820-1840",CONFLICTIVIDAD POLITICA Y UNIDAD ECONOMICA LOS PUERTOS DEL PACIFICO SUR ARICA ISLAY Y QUILCA 1820 1840,5. Cerrado,básica y aplicada,Humanidades,Historia económica,Departamento de Humanidades,Historia,"MAZZEO CIAMBRINO DE VIVO, CRISTINA ANA",MAZZEO CIAMBRINO DE VIVO CRISTINA ANA,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
639,NO APLICA,2015-FAI-018,NO APLICA,2015,"CIUDADANÍAS EN EL POSCONFLICTO, LOS DERECHOS HUMANOS Y LA POLÍTICA DE REPARACIONES EN AYACUCHO",CIUDADANIAS EN EL POSCONFLICTO LOS DERECHOS HUMANOS Y LA POLITICA DE REPARACIONES EN AYACUCHO,5. Cerrado,básica y aplicada,Ciencias Sociales,"Democracia, ciudadanía y derechos humanos",Departamento de Ciencias Sociales,Sociología,"HENRIQUEZ AYIN, NARDA ZOILA",HENRIQUEZ AYIN NARDA ZOILA,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
640,NO APLICA,2015-FEXT-038,NO APLICA,2015,CIENCIA Y PODER EN EL PERÚ VIRREINAL - CONTINUACIÓN,CIENCIA Y PODER EN EL PERU VIRREINAL CONTINUACION,5. Cerrado,básica,Humanidades,"Arte, cultura, educación y ciencia en el Perú (siglos XVI-XXI)",Departamento de Humanidades,Historia,"SUAREZ ESPINOSA, MARGARITA MARIA",SUAREZ ESPINOSA MARGARITA MARIA,OAP-DGI (Oficina de Administración de Proyectos,EXTERNO,FUNDACIÓN CAROLINA (España)
